kamar_tidur,luas_bangunan_m2,luas_tanah_m2,kota,harga
3,70,60,depok,815000000
3,70,106,depok,1301000000
2,43,60,depok,450000000
2,45,50,depok,210000000
3,120,81,depok,1500000000
2,50,88,depok,650000000
3,60,72,depok,1050000000
2,45,99,depok,774000000
2,70,150,depok,1050000000
2,50,62,depok,680000000
2,50,84,depok,625000000
2,40,60,depok,540000000
3,200,450,depok,4500000000
4,400,3900,depok,55000000000
3,103,52,depok,1574600000
3,90,71,depok,1150000000
3,64,84,depok,1170000000
4,100,90,depok,1490000000
3,70,227,depok,1400000000
3,90,136,depok,1480000000
3,114,90,depok,1650000000
3,72,70,depok,1075000000
3,80,82,depok,925000000
2,45,62,depok,375000000
2,50,90,depok,1200000000
2,45,90,depok,899000000
3,117,128,depok,2600000000
5,625,360,depok,5200000000
2,45,70,depok,710000000
4,120,97,depok,1950000000
3,60,90,depok,630000000
2,42,89,depok,760000000
2,56,74,depok,800000000
2,45,70,depok,405000000
3,109,112,depok,2300000000
3,70,72,depok,795000000
2,45,62,depok,375000000
2,38,60,depok,657000000
3,150,342,depok,1700000000
4,450,341,depok,935000000
3,155,85,depok,1350000000
2,45,72,depok,610000000
3,65,65,depok,825000000
3,80,44,depok,1200000000
2,55,72,depok,480000000
3,74,132,depok,1240000000
3,36,90,depok,834000000
2,30,40,depok,200000000
2,40,50,depok,550000000
2,76,76,depok,295000000
3,81,128,depok,1880000000
2,60,86,depok,700000000
3,81,50,depok,895000000
2,56,82,depok,873000000
3,72,103,depok,788000000
2,45,85,depok,800000000
2,45,110,depok,750000000
3,136,112,depok,1600000000
3,88,84,depok,1487000000
2,87,90,depok,990000000
3,55,60,depok,802000000
2,84,114,depok,910000000
2,100,120,depok,790000000
3,180,144,depok,1200000000
3,80,79,depok,985000000
5,200,160,depok,1075000000
2,36,55,depok,195000000
2,30,42,depok,165000000
2,36,45,depok,220000000
2,43,72,depok,442799869
3,80,79,depok,985000000
2,30,40,depok,240000000
2,45,60,depok,430000000
2,36,50,depok,250000000
2,36,55,depok,195000000
2,36,60,depok,375000000
3,80,80,depok,900000000
2,55,87,depok,400000000
3,150,280,depok,3200000000
3,70,65,depok,895000000
4,220,150,depok,1820000000
2,80,103,depok,810000000
4,138,235,depok,3000000000
2,58,50,depok,850000000
2,45,60,depok,450000000
4,122,105,depok,1500000000
3,100,120,depok,850000000
2,45,72,depok,389000000
2,36,60,depok,195000000
4,120,135,depok,1520000000
2,47,77,depok,699000000
1,50,200,depok,600000000
2,35,35,depok,150000000
10,1150,907,depok,9000000000
2,33,33,depok,135000000
3,90,78,depok,1350000000
10,250,559,depok,3913000000
2,40,40,depok,140000000
10,240,120,depok,1200000000
3,150,140,depok,860000000
2,65,72,depok,355000000
2,35,35,depok,150000000
2,35,35,depok,150000000
4,180,450,depok,1500000000
5,400,300,depok,4500000000
10,174,103,depok,2000000000
3,120,129,depok,1340000000
3,128,128,depok,1700000000
3,65,60,depok,900000000
2,35,35,depok,150000000
3,55,52,depok,365000000
2,42,89,depok,760000000
2,27,30,depok,150000000
2,30,30,depok,130000000
2,40,50,depok,250000000
2,50,86,depok,775000000
3,150,200,depok,1610000000
3,120,129,depok,1340000000
4,70,81,depok,1095000000
2,70,84,depok,920000000
2,36,60,depok,555000000
3,66,72,depok,865150000
3,100,100,depok,1200000000
2,36,75,depok,949410000
3,100,90,depok,799000000
4,130,76,depok,1720000000
2,85,105,depok,800000000
2,50,87,depok,640000000
3,135,72,depok,970000000
3,66,72,depok,765000000
4,135,96,depok,1680000000
2,80,103,depok,810000000
2,60,183,depok,1070000000
3,81,128,depok,1880000000
3,150,160,depok,1660000000
4,120,129,depok,2797000000
3,89,90,depok,1377448800
3,85,84,depok,1411000000
3,70,72,depok,1080000000
2,160,120,depok,2763000000
4,107,96,depok,1849000000
3,128,119,depok,2695400000
2,38,72,depok,636500000
2,45,60,depok,315000000
2,45,80,depok,500000000
3,123,93,depok,1200000000
3,95,78,depok,1445000000
3,909,227,depok,1400000000
3,72,67,depok,891310000
3,66,85,depok,990000000
3,70,70,depok,895000000
2,30,50,depok,414000000
2,42,68,depok,676000000
3,110,134,depok,1180000000
3,95,84,depok,1640000000
4,100,261,depok,1980000000
5,190,230,depok,2680000000
3,73,63,depok,632900000
2,50,72,depok,505000000
3,70,90,depok,1530000000
2,83,83,depok,970000000
2,40,62,depok,265000000
4,140,140,depok,2988000000
2,88,84,depok,1411000000
3,109,112,depok,2300000000
3,60,72,depok,800425000
2,45,146,depok,700000000
2,100,95,depok,1040000000
5,300,300,depok,3000000000
3,165,153,depok,3453200000
2,45,71,depok,685000000
2,52,153,depok,1200000000
3,60,60,depok,780000000
3,66,65,depok,852000000
2,38,90,depok,1180000000
4,100,90,depok,1490000000
3,50,38,depok,599000000
5,180,90,depok,1150000000
3,100,78,depok,1250000000
2,85,105,depok,800000000
3,126,150,depok,910000000
5,140,90,depok,1850000000
4,120,90,depok,1060000000
2,36,59,depok,585000000
3,80,60,depok,999000000
3,185,144,depok,2920000000
2,44,40,depok,425000000
2,50,85,depok,750000000
2,40,63,depok,645000000
2,49,72,depok,700000000
2,45,98,depok,700000000
3,95,84,depok,1888000000
3,82,72,depok,1625000000
3,135,124,depok,1870000000
3,103,96,depok,1679000000
3,52,60,depok,695000000
2,58,84,depok,854857364
3,128,117,depok,2849000000
3,52,60,depok,629000000
4,300,220,depok,3300000000
3,73,60,depok,1640000000
2,100,170,depok,2500000000
3,70,70,depok,895000000
3,101,105,depok,2247000000
4,124,134,depok,2788000000
3,78,65,depok,900000000
2,59,90,depok,1183000000
4,120,105,depok,1250000000
3,85,84,depok,1069606773
3,75,92,depok,1300000000
3,150,126,depok,910000000
2,56,64,depok,990000000
2,89,85,depok,1912000000
3,135,60,depok,875000000
2,42,60,depok,395000000
2,58,80,depok,1530000000
2,90,40,depok,1070000000
3,76,96,depok,820000000
3,91,96,depok,2198000000
3,150,200,depok,1900000000
2,110,136,depok,1420000000
2,72,102,depok,1610000000
3,98,98,depok,1370000000
3,50,38,depok,559000000
3,59,53,depok,817000000
2,36,60,depok,350000000
4,140,105,depok,1180000000
5,200,320,depok,2680000000
3,70,63,depok,810000000
2,84,138,depok,1020000000
3,56,60,depok,765000000
2,78,90,depok,1380000000
4,192,96,depok,1610000000
5,158,191,depok,2680000000
2,72,60,depok,1020000000
2,49,42,depok,488000000
3,100,90,depok,1340000000
5,140,91,depok,1850000000
4,135,96,depok,1800000000
4,160,144,depok,1720000000
3,46,60,depok,692000000
2,45,84,depok,962500000
4,180,120,depok,2129000000
3,75,84,depok,1267500000
3,80,150,depok,850000000
3,81,58,depok,1039940000
2,75,106,depok,1948000000
2,50,83,depok,710000000
3,61,66,depok,874000000
2,33,77,depok,448000000
2,45,72,depok,500000000
5,180,90,depok,1150000000
2,45,84,depok,700000000
2,72,45,depok,590000000
3,85,60,depok,690000000
2,47,76,depok,800000000
3,110,98,depok,2000000000
3,116,69,depok,1450000000
2,40,60,depok,600000000
3,116,68,depok,1450000000
3,78,65,depok,900000000
5,200,171,depok,2700000000
2,42,65,depok,450000000
3,55,70,depok,629900000
2,43,70,depok,490000000
2,42,65,depok,397500000
2,42,65,depok,447000000
2,42,37,depok,350000000
3,90,50,depok,625000000
2,36,55,depok,365000000
3,78,70,depok,900000000
2,56,72,depok,650000000
2,46,40,depok,500000000
2,40,60,depok,150000000
2,40,72,depok,590000000
2,70,96,depok,870000000
3,120,120,depok,700000000
3,909,87,depok,1020000000
5,200,215,jakarta_selatan,5600000000
4,350,220,jakarta_selatan,10500000000
4,220,112,jakarta_barat,4850000000
5,360,95,jakarta_barat,4000000000
4,180,243,jakarta_pusat,4500000000
3,50,60,jakarta_timur,900000000
3,67,48,jakarta_timur,1477000000
2,58,30,jakarta_timur,829000000
3,350,404,jakarta_selatan,13900000000
4,500,320,jakarta_selatan,8000000000
5,1280,640,jakarta_utara,25000000000
4,180,160,jakarta_selatan,3200000000
4,700,650,jakarta_selatan,5000000000
5,516,450,jakarta_utara,26000000000
7,400,735,jakarta_selatan,8990000000
2,90,120,jakarta_barat,1700000000
3,105,72,jakarta_barat,950000000
4,400,400,jakarta_selatan,15000000000
3,200,176,jakarta_timur,4500000000
3,120,120,jakarta_barat,2120000000
4,159,261,jakarta_barat,2350000000
5,264,132,jakarta_barat,1900000000
3,120,60,jakarta_selatan,1606000000
3,75,105,jakarta_timur,1175000000
5,400,408,jakarta_selatan,11000000000
3,120,120,jakarta_selatan,2800000000
6,230,90,jakarta_utara,3600000000
7,555,1214,jakarta_selatan,40000000000
6,204,204,jakarta_barat,500000000
3,100,234,jakarta_timur,3000000000
3,98,80,jakarta_utara,1731000000
4,110,90,jakarta_barat,4500000000
4,158,140,jakarta_selatan,3800000000
4,250,409,jakarta_timur,6000000000
3,140,160,jakarta_timur,1500000000
4,150,59,jakarta_barat,1399000000
2,100,135,jakarta_barat,2850000000
3,120,86,jakarta_timur,1149000000
1,37,19,jakarta_timur,453925010
7,120,88,jakarta_barat,2100000000
3,220,102,jakarta_timur,2500000000
4,280,181,jakarta_selatan,4900000000
4,240,120,jakarta_barat,2000000000
4,190,90,jakarta_selatan,3200000000
5,500,388,jakarta_timur,7000000000
4,515,170,jakarta_utara,8900000000
4,260,205,jakarta_selatan,4650000000
1,1358,1358,jakarta_barat,29000000000
10,600,1050,jakarta_selatan,58000000000
5,500,444,jakarta_barat,5000000000
3,220,312,jakarta_pusat,6600000000
4,400,331,jakarta_selatan,13500000000
8,1731,682,jakarta_pusat,76000000000
3,170,70,jakarta_selatan,2025000000
3,60,72,jakarta_timur,1212000000
7,1000,396,jakarta_barat,7500000000
2,60,72,jakarta_timur,989514240
5,200,450,jakarta_selatan,8800000000
2,50,75,jakarta_timur,799000000
6,350,662,jakarta_pusat,72000000000
4,149,74,jakarta_pusat,3000000000
4,101,52,jakarta_barat,2150000000
3,90,50,jakarta_barat,1450000000
4,245,150,jakarta_selatan,7345000000
6,420,211,jakarta_barat,4900000000
2,175,75,jakarta_barat,2500000000
6,364,256,jakarta_barat,9000000000
5,231,163,jakarta_barat,3500000000
3,210,80,jakarta_barat,3000000000
2,119,79,jakarta_barat,1350000000
1,95,54,jakarta_barat,1200000000
3,120,48,jakarta_barat,1850000000
3,80,72,jakarta_timur,1212904000
4,101,82,jakarta_barat,2100000000
2,40,72,jakarta_timur,554000000
5,200,345,jakarta_selatan,32000000000
8,320,180,jakarta_timur,3450000000
2,42,21,jakarta_selatan,250000000
5,280,195,jakarta_selatan,4800000000
2,54,54,jakarta_utara,700000000
4,94,130,jakarta_timur,2300000000
5,168,182,jakarta_timur,3900000000
5,700,647,jakarta_selatan,50000000000
2,57,30,jakarta_timur,864000000
1,78,54,jakarta_barat,1200000000
1,210,210,jakarta_barat,3300000000
4,350,544,jakarta_selatan,11800000000
7,1100,973,jakarta_selatan,23000000000
6,700,773,jakarta_timur,17000000000
4,360,290,jakarta_utara,11500000000
2,152,126,jakarta_timur,3500000000
4,760,442,jakarta_selatan,17300000000
4,114,176,jakarta_timur,4500000000
3,450,208,jakarta_selatan,13000000000
3,186,108,jakarta_selatan,4820000000
5,250,212,jakarta_timur,3900000000
7,548,733,jakarta_pusat,45000000000
2,79,79,jakarta_barat,1350000000
6,350,449,jakarta_selatan,14850000000
2,150,125,jakarta_barat,2600000000
4,150,93,jakarta_selatan,3200000000
4,120,108,jakarta_timur,1600000000
4,200,281,jakarta_pusat,15000000000
3,68,44,jakarta_timur,970000000
4,162,99,jakarta_utara,3300000000
5,580,750,jakarta_selatan,15000000000
4,236,200,jakarta_timur,2790000000
4,150,160,jakarta_selatan,4350000000
5,150,209,jakarta_pusat,4598000000
4,330,170,jakarta_selatan,9500000000
3,200,390,jakarta_selatan,8500000000
5,399,299,jakarta_timur,6250000000
6,320,240,jakarta_barat,5000000000
4,600,250,jakarta_barat,6500000000
5,334,334,jakarta_barat,8500000000
4,102,120,jakarta_barat,3400000000
4,240,180,jakarta_utara,6500000000
4,177,87,jakarta_barat,2650000000
4,250,132,jakarta_utara,6900000000
5,400,200,jakarta_utara,6000000000
2,450,240,jakarta_barat,3200000000
4,220,90,jakarta_barat,3100000000
5,283,216,jakarta_barat,7108500000
3,175,120,jakarta_timur,1650000000
2,60,60,jakarta_utara,1700000000
4,200,213,jakarta_timur,4200000000
5,400,246,jakarta_pusat,13500000000
4,135,60,jakarta_selatan,2200000000
2,74,56,jakarta_utara,1600000000
9,1000,800,jakarta_selatan,45000000000
4,137,84,jakarta_barat,2988000000
5,156,148,jakarta_timur,3000000000
5,280,240,jakarta_timur,5100000000
5,194,105,jakarta_timur,4000000000
2,54,28,jakarta_timur,910000000
3,44,22,jakarta_timur,775000000
3,48,48,jakarta_barat,1450000000
4,318,412,jakarta_selatan,12000000000
5,1700,1149,jakarta_selatan,80000000000
4,90,112,jakarta_timur,2350000000
6,346,100,jakarta_barat,4790000000
4,250,167,jakarta_timur,3500000000
5,409,221,jakarta_utara,6500000000
4,152,147,jakarta_timur,2650000000
9,375,229,jakarta_selatan,4500000000
8,420,477,jakarta_selatan,18700000000
4,140,200,jakarta_barat,2100000000
4,300,240,jakarta_selatan,10000000000
3,96,60,jakarta_utara,2200000000
4,250,294,jakarta_barat,4700000000
2,63,33,jakarta_pusat,1214100000
4,320,120,jakarta_utara,5000000000
3,110,75,jakarta_barat,1850000000
4,200,119,jakarta_utara,4550000000
5,478,492,jakarta_timur,5800000000
4,180,120,jakarta_selatan,2650000000
4,300,262,jakarta_selatan,6600000000
6,850,523,jakarta_barat,13500000000
5,250,194,jakarta_selatan,5500000000
4,500,1375,jakarta_selatan,48000000000
2,84,42,jakarta_barat,1300000000
3,220,180,jakarta_timur,2400000000
3,130,153,jakarta_timur,1450000000
3,90,98,jakarta_timur,1350000000
5,220,101,jakarta_selatan,3200000000
4,254,136,jakarta_utara,6000000000
4,360,290,jakarta_utara,11000000000
3,180,202,jakarta_selatan,11500000000
3,77,84,jakarta_timur,1200000000
3,84,72,jakarta_timur,1300000000
4,180,110,jakarta_barat,2300000000
5,400,219,jakarta_selatan,9280000000
5,116,120,jakarta_timur,2700000000
4,265,150,jakarta_utara,1675000000
3,70,68,jakarta_barat,1765000000
3,175,160,jakarta_timur,1575000000
5,120,119,jakarta_timur,3148000000
3,150,120,jakarta_timur,1700000000
3,200,141,jakarta_timur,3900000000
4,260,258,jakarta_selatan,4650000000
4,165,168,jakarta_timur,5624000000
3,110,186,jakarta_selatan,2290000000
6,650,1000,jakarta_selatan,28000000000
3,104,75,jakarta_selatan,1175000000
4,195,307,jakarta_selatan,10000000000
6,400,345,jakarta_selatan,20000000000
7,500,300,jakarta_barat,9700000000
4,325,220,jakarta_selatan,4300000000
5,150,327,jakarta_pusat,10000000000
4,155,144,jakarta_timur,3100000000
4,336,135,jakarta_barat,12000000000
4,400,225,jakarta_selatan,13000000000
3,90,126,jakarta_selatan,2500000000
5,661,980,jakarta_selatan,17000000000
3,500,700,jakarta_selatan,17500000000
3,60,52,jakarta_timur,695000000
4,135,77,jakarta_selatan,1375000000
2,80,48,jakarta_utara,1850000000
3,105,80,jakarta_utara,2450000000
2,51,31,jakarta_utara,970000000
2,74,45,jakarta_utara,1380000000
3,140,82,jakarta_selatan,1700000000
3,200,150,jakarta_utara,5700000000
7,150,120,jakarta_utara,4300000000
4,540,192,jakarta_barat,6000000000
4,60,60,jakarta_barat,750000000
4,120,146,jakarta_selatan,2500000000
3,96,60,jakarta_utara,1640000000
7,200,300,jakarta_pusat,11500000000
3,150,90,jakarta_utara,3250000000
3,140,120,jakarta_timur,1700000000
6,250,132,jakarta_timur,3000000000
4,230,230,jakarta_utara,2050000000
4,149,135,jakarta_selatan,2500000000
4,525,497,jakarta_barat,10000000000
2,50,75,jakarta_timur,799000000
5,492,261,jakarta_timur,3700000000
6,390,346,jakarta_utara,7200000000
11,350,308,jakarta_barat,5200000000
2,84,60,jakarta_utara,1395000000
4,250,160,jakarta_timur,2800000000
4,300,121,jakarta_selatan,3200000000
4,326,350,jakarta_timur,3999000000
2,74,90,jakarta_timur,900000000
10,112,240,jakarta_barat,1500000000
3,100,105,jakarta_selatan,1250000000
12,700,1429,jakarta_selatan,110000000000
6,350,303,jakarta_selatan,7000000000
4,500,750,jakarta_selatan,25000000000
4,340,740,jakarta_selatan,16000000000
4,1500,1327,jakarta_selatan,53000000000
5,500,800,jakarta_pusat,60000000000
2,124,66,jakarta_barat,1900000000
4,279,127,jakarta_barat,3200000000
3,80,72,jakarta_timur,1212904000
3,90,50,jakarta_selatan,925000000
3,152,137,jakarta_barat,2700000000
3,96,32,jakarta_barat,1400000000
2,47,26,jakarta_pusat,561900000
3,75,80,jakarta_timur,999000000
4,183,105,jakarta_barat,4300000000
2,60,86,jakarta_barat,1950000000
3,162,77,jakarta_selatan,2500000000
2,80,95,jakarta_timur,1498554750
3,80,75,jakarta_timur,999000000
2,60,72,jakarta_timur,989514240
2,60,135,jakarta_timur,1605043440
3,80,75,jakarta_timur,999000000
4,68,41,jakarta_barat,1900000000
3,340,144,jakarta_barat,3300000000
4,250,160,jakarta_barat,3200000000
2,152,198,jakarta_utara,5400000000
2,60,78,jakarta_timur,1040856960
4,160,72,jakarta_barat,2200000000
2,97,50,jakarta_barat,1900000000
3,101,52,jakarta_barat,2150000000
4,500,240,jakarta_utara,10000000000
3,93,66,jakarta_barat,1917800000
5,283,216,jakarta_utara,6934600000
3,150,90,jakarta_utara,3000000000
3,250,180,jakarta_timur,2700000000
4,100,170,jakarta_timur,2850000000
2,68,72,jakarta_timur,1180000000
8,180,130,jakarta_selatan,2700000000
4,500,220,jakarta_selatan,18000000000
4,87,135,jakarta_timur,1600000000
4,135,100,jakarta_barat,2800000000
5,200,170,jakarta_timur,2700000000
6,570,341,jakarta_barat,9100000000
3,100,75,jakarta_barat,2300000000
5,199,122,jakarta_selatan,3900000000
4,150,64,jakarta_barat,1950000000
3,140,60,jakarta_barat,2100000000
3,135,67,jakarta_barat,1900000000
3,189,86,jakarta_barat,3750000000
4,592,192,jakarta_barat,6000000000
4,250,488,jakarta_selatan,9500000000
3,60,100,jakarta_timur,1290569280
3,80,75,jakarta_timur,999000000
4,400,832,jakarta_selatan,125000000000
6,200,191,jakarta_selatan,4900000000
4,500,1500,jakarta_selatan,28500000000
5,200,136,jakarta_timur,3100000000
4,160,149,jakarta_timur,3300000000
3,240,150,jakarta_utara,4100000000
7,347,465,jakarta_timur,6300000000
1,113,64,jakarta_barat,1200000000
4,135,141,jakarta_timur,1500000000
4,135,90,jakarta_timur,1800000000
2,48,48,jakarta_barat,1300000000
7,350,360,jakarta_selatan,10000000000
3,178,64,jakarta_utara,1900000000
4,319,438,jakarta_selatan,20000000000
2,112,112,jakarta_utara,3200000000
5,115,90,jakarta_timur,1500000000
6,335,136,jakarta_barat,3850000000
13,328,139,jakarta_selatan,5300000000
5,1200,864,jakarta_selatan,100000000000
6,396,506,jakarta_barat,6500000000
4,63,90,jakarta_timur,1800000000
4,125,120,jakarta_timur,2400000000
2,58,30,jakarta_pusat,1061312000
5,450,418,jakarta_selatan,12500000000
3,460,180,jakarta_timur,4700000000
2,80,60,jakarta_utara,1800000000
4,147,126,jakarta_barat,1700000000
4,400,331,jakarta_pusat,4800000000
3,180,104,jakarta_selatan,3000000000
4,317,651,jakarta_selatan,45000000000
4,160,160,jakarta_utara,4100000000
4,550,250,jakarta_utara,9000000000
3,246,406,jakarta_selatan,6500000000
4,400,413,jakarta_selatan,24000000000
4,158,90,jakarta_selatan,2950000000
4,300,250,jakarta_selatan,7000000000
2,69,96,jakarta_timur,2000000000
4,500,600,jakarta_selatan,15000000000
5,375,480,jakarta_selatan,5800000000
3,95,140,jakarta_selatan,4500000000
5,180,168,jakarta_selatan,3950000000
4,33,495,jakarta_timur,12500000000
5,235,625,jakarta_timur,9000000000
7,700,568,jakarta_barat,17100000000
3,150,300,jakarta_barat,3000000000
5,115,256,jakarta_selatan,2100000000
5,316,240,jakarta_utara,7500000000
4,180,105,jakarta_timur,4600000000
6,350,1454,jakarta_selatan,15000000000
3,237,175,jakarta_selatan,4750000000
5,300,200,jakarta_selatan,4950000000
5,600,275,jakarta_selatan,20000000000
5,165,186,jakarta_selatan,3924000000
4,160,98,jakarta_pusat,2450000000
4,180,114,jakarta_selatan,2100000000
6,350,323,jakarta_selatan,14500000000
5,240,250,jakarta_selatan,2300000000
3,132,140,jakarta_selatan,3000000000
5,600,648,jakarta_selatan,16500000000
6,340,352,jakarta_barat,11000000000
4,160,108,jakarta_barat,3000000000
3,120,60,jakarta_timur,700000000
5,369,479,jakarta_timur,5500000000
